x,y,result
162.79,165.44,hit
90.29,102.31,hit
45.76,128.57,hit
98.55,86.06,out
76.59,127.54,hit
145.32,77.78999999999999,out
90.24,160.43,hit
120.73,90.4,out
126.57,125.03,out
150.51,146.70999999999998,hit
201.15,124.32,hit
94.76,79.49000000000001,out
153.77,84.28,out
160.79,169.24,hit
168.4,195.28,hit
144.9,176.95999999999998,hit
142.06,166.45,out
82.73,85.41999999999999,hit
88.11,91.47,out
151.44,103.30000000000001,out
134.54,107.47,out
159.43,154.22,hit
178.52,208.93,hit
146.69,82.86000000000001,out
110.41,65.5,out
161.33,165.54000000000002,out
81.16,126.38,hit
185.38,166.66,out
172.78,158.78,hit
193.62,173.98000000000002,out
154.55,158.22,out
223.48,164.53,hit
92.89,83.44999999999999,out
126.11,183.82999999999998,out
114.24,126.84,hit
128.07,58.05000000000001,out
115.14,96.91,out
100.26,87.16,out
211.2,183.56,hit
141.64,95.83000000000001,out
18.0,172.6,hit
90.65,122.93,hit
129.15,183.29000000000002,out
198.47,159.84,out
122.74,105.47999999999999,out
152.65,90.66999999999999,out
140.64,98.19999999999999,out
157.21,145.25,hit
22.27,195.89,hit
57.84,197.65,hit
145.06,94.0,out
129.71,74.63999999999999,out
193.5,137.24,out
169.92,196.11,hit
105.99,178.68,out
119.56,140.31,hit
142.84,148.42000000000002,hit
187.5,148.73000000000002,out
86.82,149.53,out
148.29,205.46,out
143.89,105.35,out
98.78,88.50999999999999,out
156.32,102.77000000000001,out
125.94,149.01999999999998,out
178.23,112.82,hit
147.1,144.39,out
88.2,143.11,hit
127.3,48.33000000000001,out
123.12,58.58000000000001,out
78.96,172.48000000000002,out
43.67,154.95999999999998,hit
136.26,108.88,out
122.54,155.82,out
142.95,32.00999999999999,out
143.59,37.66999999999999,out
157.74,179.32999999999998,out
56.88,149.92000000000002,out
182.29,125.04,hit
156.64,116.63999999999999,out
164.22,142.61,hit
105.59,177.73000000000002,hit
175.69,137.38,hit
110.51,176.09,hit
210.0,143.38,out
145.1,86.65,out
122.43,208.07999999999998,out
151.06,103.78,out
42.09,133.91,hit
112.0,120.78,hit
147.89,95.83000000000001,out
106.96,79.47,out
165.94,168.56,hit
188.46,133.01,hit
206.4,184.64,hit
63.29,148.13,hit
88.72,124.87,out
110.55,111.85,out
122.01,192.72,out
95.91,93.19,out
150.58,94.74000000000001,out
114.93,158.1,out
134.08,103.19,out
122.11,157.11,out
209.56,130.51,hit
176.72,177.63,out
146.52,107.63,out
195.54,151.93,hit
166.99,116.9,hit
116.02,63.860000000000014,hit
153.14,176.51,hit
54.99,138.01999999999998,out
128.65,100.66999999999999,out
140.96,91.13999999999999,out
194.91,119.72999999999999,out
91.52,85.88,out
130.49,52.33000000000001,out
97.57,185.1,out
118.49,63.889999999999986,out
196.12,144.06,out
125.95,164.48000000000002,hit
136.95,132.25,out
223.74,144.13,hit
159.34,83.31,out
107.09,106.63999999999999,out
137.86,94.65,out
127.16,46.75999999999999,out
146.75,180.45999999999998,out
93.05,117.5,out
162.4,97.05000000000001,out
181.75,110.13999999999999,hit
183.15,123.48,out
144.54,98.94999999999999,out
54.36,177.67000000000002,hit
175.62,142.62,out
154.79,87.25,out
75.61,128.69,out
147.1,96.03,out
151.63,159.19,hit
109.19,98.66,out
119.95,39.34,out
113.98,188.54,out
139.52,174.19,out
35.96,162.76999999999998,hit
91.89,81.75999999999999,out
208.86,183.03,hit
110.41,134.3,hit
155.64,177.03,hit
159.89,149.94,hit
98.26,80.56,out
164.45,125.03,out
117.84,127.59,hit
154.93,167.23000000000002,out
139.51,101.74000000000001,out
132.41,90.47,hit
91.97,203.66,hit
114.66,84.52000000000001,hit
60.91,110.66,hit
151.87,177.25,out
113.67,71.02000000000001,out
119.89,121.32,out
105.83,93.33000000000001,out
170.5,81.4,out
72.27,121.05000000000001,hit
111.94,201.17000000000002,out
164.96,128.59,hit
191.23,155.99,out
143.88,90.75,out
41.45,156.42000000000002,hit
116.25,96.56,out
74.12,189.76,out
130.02,78.75999999999999,out
100.95,79.56,out
214.76,132.05,hit
70.93,139.45999999999998,hit
106.37,199.72,out
151.77,210.44,out
104.27,164.93,hit
161.61,188.56,out
101.26,87.63999999999999,out
147.11,71.18,out
115.75,78.00999999999999,out
47.25,186.04,hit
83.78,198.24,hit
94.97,91.62,out
180.56,122.77,hit
41.95,130.95,out
96.75,185.34,out
159.64,96.94,out
115.12,80.32,out
108.23,95.44999999999999,out
153.34,142.59,out
213.09,146.9,hit
178.57,135.74,hit
126.47,75.61000000000001,hit
77.71,101.83000000000001,hit
178.62,160.03,out
192.55,194.19,hit
131.89,172.66,out
177.93,193.85,out
132.54,66.06,out
51.64,187.54,hit
174.28,196.42000000000002,out
112.0,112.38999999999999,out
134.05,93.38999999999999,out
131.54,136.19,hit
153.93,192.42000000000002,hit
63.28,144.16,hit
129.18,93.41,out
150.28,47.05000000000001,out
136.98,114.21000000000001,out
128.76,111.00999999999999,out
167.43,99.49000000000001,out
120.94,57.389999999999986,out
176.81,194.42000000000002,hit
147.82,83.0,out
119.7,103.56,out
118.84,67.09,out
90.81,143.2,hit
198.58,131.87,hit
134.7,119.63,out
126.83,159.18,out
122.17,101.88,out
190.33,203.9,hit
180.06,131.09,out
92.13,104.47,out
87.84,93.80000000000001,hit
78.89,179.4,out
70.36,143.1,out
137.85,179.04000000000002,out
149.6,192.26,hit
100.02,120.97999999999999,out
157.62,149.72,out
217.63,143.01999999999998,hit
162.32,148.01,hit
93.8,55.74000000000001,out
195.99,155.38,hit
120.3,187.11,out
179.37,169.94,out
75.24,172.03,out
78.2,114.44999999999999,out
170.86,195.66,hit
205.52,158.29000000000002,hit
24.91,156.36,hit
128.65,187.26,out
198.37,165.1,out
124.9,149.69,hit
149.63,160.61,out
171.23,169.03,out
126.11,143.49,out
148.47,125.02,out
91.24,201.14,out
40.45,136.41,out
118.63,143.07,hit
94.62,89.36000000000001,out
89.97,193.4,out
113.83,160.64,hit
75.55,95.96000000000001,out
153.63,83.68,out
114.63,60.129999999999995,hit
93.42,83.85,out
121.12,177.92000000000002,out
94.94,79.78999999999999,out
131.47,107.5,out
129.08,174.23000000000002,hit
91.83,195.38,out
164.92,137.55,hit
153.8,94.53,out
102.44,129.05,out
127.74,177.32999999999998,hit
77.32,139.17000000000002,out
82.14,198.93,hit
96.31,151.70999999999998,hit
42.68,139.78,hit
41.82,145.95999999999998,hit
99.51,76.22999999999999,out
183.65,119.43,out
123.04,138.39,hit
193.88,114.36000000000001,hit
144.69,178.13,hit
47.41,130.64,out
176.37,178.9,out
150.49,156.31,out
110.9,189.21,out
108.57,99.59,out
98.79,188.61,hit
154.81,87.91999999999999,out
199.97,152.48000000000002,out
115.24,102.66,out
55.37,138.76,hit
134.01,103.68,out
81.2,145.9,out
34.06,146.38,hit
121.83,66.06,out
91.9,158.07999999999998,hit
117.91,103.68,out
143.36,221.14,hit
102.55,100.63,out
34.06,137.74,hit
119.46,212.79,out
50.3,181.97,hit
144.66,105.71000000000001,out
157.35,105.71000000000001,out
70.84,135.32999999999998,out
114.45,140.49,hit
58.37,125.58,out
69.58,134.18,out
139.55,207.72,out
133.62,172.70999999999998,out
99.0,96.06,out
71.69,177.75,out
102.25,112.38999999999999,out
94.56,139.7,out
219.59,141.32999999999998,hit
142.57,186.71,hit
119.69,60.80000000000001,out
94.79,93.07,out
164.16,170.89,out
79.49,130.62,hit
189.11,138.79000000000002,hit
188.09,141.84,hit
149.49,100.1,out
187.58,135.73000000000002,out
128.29,173.1,out
221.62,144.39,hit
124.28,81.59,out
155.58,100.61000000000001,out
88.48,192.23,hit
157.11,215.13,hit
146.48,96.91,out
146.95,207.5,out
64.33,128.99,hit
104.02,92.63999999999999,out
158.51,64.56,out
200.09,161.11,out
102.2,113.72,out
133.33,142.99,hit
144.8,75.68,out
171.27,136.76999999999998,hit
79.18,185.69,out
118.25,143.42000000000002,hit
141.57,104.22,out
62.62,139.81,hit
104.09,80.34,out
147.78,80.53,out
71.77,147.95,hit
126.31,47.18000000000001,out
153.75,152.76,out
115.05,121.28,out
132.3,117.16999999999999,out
46.49,154.93,hit
195.2,97.56,out
190.63,144.39,hit
101.52,106.44999999999999,out
167.71,187.01,out
201.45,158.05,out
137.06,106.9,out
187.08,113.22,hit
53.59,133.32999999999998,out
119.01,172.38,hit
162.49,145.70999999999998,out
143.49,165.68,hit
195.21,140.62,out
130.27,189.56,out
76.87,143.7,hit
124.54,56.19999999999999,out
189.14,158.1,hit
127.15,80.68,out
149.19,72.56,out
91.68,85.38,out
164.09,83.31,out
90.74,176.57,hit
105.09,92.25999999999999,out
138.21,92.91,out
71.87,142.57999999999998,hit
100.26,124.42,hit
83.95,91.72,out
35.08,140.87,hit
59.99,100.72999999999999,hit
106.92,101.53,out
197.73,138.88,out
67.18,142.9,out
149.11,90.84,out
107.46,70.19999999999999,out
55.34,157.95,out
116.52,88.72,out
152.75,101.11000000000001,out
125.05,106.1,out
152.49,88.97999999999999,out
70.63,140.9,hit
138.62,97.22,out
116.29,102.27000000000001,out
107.25,70.30000000000001,out
172.22,142.72,hit
142.61,94.19,out
186.35,143.28,hit
108.6,112.44,out
127.46,76.03999999999999,out
136.82,211.51,hit
110.9,79.82,out
158.2,86.34,out
159.27,196.5,out
214.92,135.63,hit
66.3,192.77,hit
222.46,181.32,hit
147.79,172.45,out
147.07,89.61000000000001,out
179.5,111.25999999999999,out
93.99,80.25,out
138.95,114.36000000000001,out
145.47,110.16999999999999,out
90.74,184.76,hit
102.09,115.75999999999999,out
194.41,128.38,out
111.2,95.31,out
43.19,138.28,hit
192.63,151.42000000000002,out
149.75,119.5,hit
175.93,183.45999999999998,hit
152.49,190.14,out
136.73,110.11000000000001,out
140.83,167.55,out
197.86,121.65,hit
175.9,137.55,hit
126.27,62.94999999999999,out
177.63,116.12,out
96.02,91.32,out
157.5,162.35,out
161.32,97.35,out
240.14,166.35,hit
156.1,194.35,out
160.76,217.12,hit
117.15,59.849999999999994,out
136.58,109.09,out
55.31,154.68,out
105.24,65.65,out
103.29,221.52,hit
168.67,164.28,hit
156.33,76.75,out
148.74,102.03,out
106.21,91.91999999999999,out
145.09,100.61000000000001,out
114.64,171.87,hit
107.05,69.97999999999999,out
140.85,101.32,out
141.82,109.6,out
110.45,62.91,out
150.02,90.44,out
120.29,161.92000000000002,out
167.15,100.1,out
137.1,171.44,out
96.94,165.57999999999998,out
221.49,143.37,hit
97.09,57.860000000000014,out
71.95,148.78,hit
63.04,161.57999999999998,out
142.0,107.74000000000001,out
153.74,89.0,out
120.91,119.78999999999999,out
173.91,71.74000000000001,out
175.52,166.8,out
168.99,141.66,hit
162.11,86.99000000000001,out
150.54,108.72,out
142.27,184.62,out
32.05,140.31,hit
86.25,208.52,hit
144.01,174.6,hit
127.03,68.55000000000001,out
152.6,104.71000000000001,out
140.96,105.19,out
140.5,109.53999999999999,out
146.87,111.82,out
160.58,168.82,hit
164.05,91.16,out
63.06,180.07999999999998,hit
43.29,147.18,out
68.19,106.99000000000001,out
135.96,105.81,out
127.39,165.07999999999998,out
196.76,143.87,hit
164.55,191.12,hit
82.37,198.39,out
140.25,111.91999999999999,out
169.5,90.27000000000001,out
140.66,158.3,out
108.44,179.01999999999998,hit
146.53,120.81,out
152.17,98.74000000000001,out
101.62,93.15,out
86.4,176.37,out
10.53,160.01999999999998,hit
135.95,175.99,hit
99.06,89.56,out
101.38,78.69999999999999,out
124.09,148.7,hit
110.72,112.93,out
148.85,92.97999999999999,out
120.24,104.78,out
86.8,121.24000000000001,hit
125.1,81.12,out
144.28,92.97999999999999,hit
149.77,77.41999999999999,out
109.49,171.65,hit
92.12,160.32,hit
110.63,143.99,hit
161.15,173.78,out
50.36,154.1,out
200.16,181.54000000000002,hit
196.02,119.9,out
138.21,61.08000000000001,out
139.79,102.84,out
67.09,125.74,hit
107.07,195.95,out
112.19,83.22999999999999,out
94.85,99.38,out
131.37,125.96,out
156.27,91.30000000000001,out
197.98,154.42000000000002,out
145.11,67.55000000000001,out
94.42,213.57999999999998,hit
124.24,54.09,out
85.25,194.65,hit
149.38,167.12,hit
160.69,93.55000000000001,out
152.67,95.85,out
97.98,88.00999999999999,out
106.93,208.63,hit
184.92,106.21000000000001,out
59.47,162.2,out
117.1,58.620000000000005,out
130.06,143.37,hit
131.58,141.84,hit
130.23,130.95999999999998,hit
131.66,129.28,hit
152.44,88.66,out
176.12,132.92000000000002,out
197.75,107.02000000000001,out
106.18,95.52000000000001,out
108.31,151.07999999999998,hit
106.82,97.41,out
136.13,63.599999999999994,out
179.23,133.49,hit
112.18,80.0,out
127.58,79.68,out
101.89,111.58000000000001,out
151.45,136.35,hit
122.1,124.27,hit
119.65,106.56,out
75.67,142.16,out
149.23,170.75,hit
74.24,147.18,hit
144.92,208.48,out
157.14,91.91,out
79.47,175.48000000000002,out
78.58,172.37,out
73.95,138.06,hit
144.88,98.72,out
51.27,150.43,out
138.42,148.23000000000002,hit
61.07,185.45,hit
122.48,148.48000000000002,hit
153.29,86.31,out
97.73,101.71000000000001,out
129.67,211.43,out
73.43,200.42000000000002,hit
148.0,189.96,out
124.21,69.09,out
218.09,125.58,hit
140.66,110.30000000000001,out
77.75,146.51,out
134.35,105.19999999999999,out
80.06,127.87,out
66.86,139.98000000000002,hit
110.1,103.91999999999999,out
113.5,116.84,out
169.24,176.18,hit
95.03,88.88,out
48.07,185.81,hit
136.57,111.66,out
160.69,151.07,hit
158.11,118.91,out
38.33,177.16,hit
138.53,114.1,out
90.36,85.74000000000001,out
66.8,140.62,hit
169.74,162.65,out
201.26,112.72,hit
112.75,104.72999999999999,out
93.41,187.93,out
78.12,81.96000000000001,out
126.5,88.37,out
151.57,136.0,hit
103.7,75.03999999999999,out
88.95,111.72,out
152.33,96.62,out
102.21,82.97,out
104.09,113.75999999999999,out
119.55,154.78,out
155.42,77.94999999999999,out
202.65,140.79000000000002,out
86.77,203.26,hit
169.99,119.94,out
242.36,170.34,hit
55.28,118.43,hit
224.36,148.57,hit
148.71,92.47,out
157.11,184.7,hit
33.57,170.11,hit
136.83,94.36000000000001,out
98.89,76.11000000000001,hit
119.72,94.12,out
168.32,121.99000000000001,hit
133.43,109.43,hit
102.25,83.31,out
62.9,163.62,out
94.53,184.05,out
137.87,152.01999999999998,hit
172.52,81.38999999999999,out
179.61,161.1,out
128.58,60.91,out
176.01,129.8,hit
167.73,132.4,out
109.2,230.46,hit
132.09,105.28999999999999,out
139.38,166.2,hit
156.45,86.87,out
185.18,210.38,hit
130.82,170.62,out
123.41,102.13999999999999,out
105.72,162.01999999999998,hit
103.28,98.58000000000001,out
166.14,147.28,out
146.84,72.84,out
168.49,120.19999999999999,hit
112.54,73.72,out
91.56,155.68,out
204.54,140.82,hit
64.57,160.16,out
146.37,70.09,out
145.09,100.61000000000001,out
159.55,83.31,out
51.58,130.76,out
96.51,79.94999999999999,out
121.86,129.63,hit
78.81,174.68,hit
94.26,57.610000000000014,out
115.06,93.94,out
87.3,149.04000000000002,out
111.07,92.57,out
149.41,165.85,hit
90.32,88.53,out
194.86,140.13,out
104.36,86.21000000000001,out
150.89,105.15,out
147.16,91.44999999999999,out
140.87,78.91999999999999,out
69.01,144.9,out
117.62,60.03999999999999,hit
98.52,82.18,out
174.35,128.42000000000002,hit
144.38,100.24000000000001,out
79.89,194.78,hit
75.66,161.44,hit
198.42,116.9,out
202.36,144.07,hit
126.54,66.50999999999999,out
199.45,165.38,out
112.55,101.63,out
129.19,59.72,out
156.31,168.01,hit
118.4,113.38999999999999,out
168.26,171.81,out
138.46,58.879999999999995,out
117.99,60.66,hit
129.25,135.73000000000002,out
184.54,152.66,out
222.97,137.95,hit
70.77,135.81,hit
165.7,193.15,out
148.96,117.94999999999999,out
109.44,98.58000000000001,out
151.59,183.8,hit
175.78,135.73000000000002,hit
177.34,148.66,hit
140.09,85.9,out
157.26,82.53999999999999,out
113.81,87.37,out
87.67,161.18,out
124.43,71.19,out
130.35,93.91999999999999,out
186.85,122.53,out
121.2,110.61000000000001,out
149.66,85.85,out
141.49,120.83000000000001,out
152.81,101.34,out
108.85,125.93,out
174.41,154.03,hit
90.21,51.72999999999999,out
100.71,81.50999999999999,out
118.51,196.93,out
140.54,165.76,hit
136.87,169.2,hit
97.48,83.85,out
139.89,108.46000000000001,out
129.93,157.54000000000002,out
181.23,147.69,out
129.95,66.57,out
132.78,114.35,out
98.04,184.47,hit
113.32,105.22,out
172.38,134.86,out
94.73,160.32999999999998,hit
142.64,162.07,out
198.73,153.48000000000002,out
107.12,95.03999999999999,out
104.08,96.56,out
125.56,117.55000000000001,hit
115.75,47.75999999999999,out
179.97,136.06,hit
158.94,74.61000000000001,out
138.58,107.24000000000001,out
95.96,81.82,out
166.51,178.76999999999998,out
137.32,173.19,out
177.83,129.5,hit
135.91,135.95,out
95.29,202.11,out
156.84,86.9,hit
164.4,81.69,out
128.45,163.37,hit
69.13,148.65,out
153.8,221.11,hit
173.58,143.84,hit
106.61,78.25999999999999,out
78.52,159.29000000000002,hit
148.82,85.4,out
144.65,203.93,out
172.06,147.91,hit
146.88,108.43,out
108.13,98.09,out
106.11,99.11000000000001,hit
159.0,85.72999999999999,out
162.27,138.44,out
100.27,166.97,out
99.48,104.06,out
97.56,90.52000000000001,out
105.6,94.53,out
107.28,72.44999999999999,out
109.7,160.51999999999998,hit
105.47,101.49000000000001,out
93.93,82.33000000000001,out
138.28,109.94999999999999,out
156.16,85.16,out
96.56,197.23,hit
113.21,156.04000000000002,hit
89.52,148.19,hit
160.0,64.53999999999999,out
138.92,153.59,hit
106.11,169.76999999999998,hit
117.27,37.08000000000001,out
180.92,115.00999999999999,out
136.16,197.2,out
123.85,76.0,out
75.66,133.67000000000002,hit
105.09,166.72,hit
100.07,85.6,out
146.19,173.32999999999998,hit
86.44,86.1,out
132.76,164.12,out
148.4,107.13,out
140.9,103.74000000000001,out
145.68,89.94999999999999,out
35.58,136.22,hit
132.25,107.88999999999999,out
110.16,77.75,out
126.69,154.43,hit
140.5,91.22999999999999,out
80.74,191.12,out
143.58,151.6,hit
195.39,160.66,out
173.89,167.01999999999998,out
114.47,94.22,out
73.83,145.95,out
45.52,139.88,hit
146.76,94.49000000000001,out
57.4,136.72,hit
161.91,85.38,out
56.09,143.17000000000002,out
62.42,185.68,hit
104.04,83.85,out
110.6,197.91,out
113.21,100.12,out
199.6,120.83000000000001,hit
51.41,157.57,hit
154.11,78.47999999999999,out
149.74,68.6,out
176.72,136.57999999999998,hit
138.58,106.22,out
107.01,138.85,out
140.77,109.22999999999999,out
149.2,98.47999999999999,out
63.49,127.97,hit
123.23,173.42000000000002,hit
117.24,96.55000000000001,out
130.85,163.89,out
183.5,155.62,hit
171.6,143.14,hit
87.66,83.88999999999999,out
142.76,157.5,out
117.23,84.24000000000001,out
152.26,198.91,out
174.05,225.67000000000002,hit
188.54,150.3,hit
80.44,141.84,hit
70.97,156.36,hit
110.89,86.15,out
